Timestamp,Vibration (mm/s²),Vibration Frequency (Hz),Rotational Speed (RPM),Flow Rate (L/min),Inlet Pressure (bar),Outlet Pressure (bar),Motor Temperature (°C),Pump Bearing Temperature (°C),Current (Amps),Voltage (Volts),Power Consumption (kW),Water Conductivity (µS/cm),Salinity (%),pH Level,Ambient Temperature (°C),Time Since Last Maintenance (days),Failure
2024-01-13 05:45:00,0.2883653381312546,55.54842190371608,2982.6338927585703,708.0083719576221,4.377663659914193,7.4965490426376755,34.66857956951316,40.31211158146535,18.432574292184324,233.54853691396175,52.787499473777636,1024.133601101179,4.169763498951632,6.7982424053597805,30.663452215041847,8.014443641563435,0
2024-01-28 08:35:00,0.22686103321309214,51.488021071284564,2992.6715865040405,640.2786208309183,3.3821583015249175,5.931760241352056,44.02152302428135,46.08710580698632,10.850280403597605,227.9244012896698,64.12294364674347,1145.0598345193812,4.197563784409984,8.483869225752803,39.268969993488,26.917750490410352,0
2024-02-27 02:05:00,1.512385873246192,46.035595297115485,2720.022080589551,360.65187208122575,2.4592734250268995,4.308614032324613,71.54031396360715,80.38018165080317,27.46996684239895,200.82210622605604,130.18295031721124,2170.6491663425563,4.777293753481042,5.619246862250519,47.22726773242547,60.99451498711916,1
2024-02-26 14:00:00,1.6689990298689503,49.46794911475968,2774.3051829139113,499.3022420095399,1.6745129092470572,3.8188431555395868,89.26266859036028,63.67190464467842,37.339609003379394,214.84649100564522,131.403687244774,2812.892397590536,4.97815640831193,5.918556640937881,48.36341625529372,46.78072821057891,1
2024-02-13 15:10:00,0.6348735807172613,57.829656628006326,2944.3056286939927,535.3537128097221,3.165823266476975,7.929953434095725,47.65498051687696,47.4521826197689,12.126460153751903,234.01806165180952,85.7722458742656,1247.8618398451265,3.960176703376518,7.353433442472417,30.819961939267827,8.028094664238658,0
2024-01-19 05:40:00,0.6182997525742103,53.196694712345895,2925.646769099932,546.8464105993976,2.9967051401013256,7.464811380071184,32.034679758387476,40.23376270334211,18.70226917514573,224.13466684873202,53.87681640273828,674.1402993827774,3.5933718257074614,7.631512023413007,42.31679359219553,4.455057400708078,0
2024-03-08 08:05:00,1.4358066078715725,49.7606273853267,2719.5147842030483,385.9527584000141,1.3494055227710104,3.0691177668273504,64.71037693118201,60.04900096668076,24.08875306719259,207.63791205895382,113.25547228995516,1822.148367669326,4.405877039825726,5.937602505274959,48.99773087621851,71.26822770360994,1
2024-02-28 07:40:00,1.0003684453487147,42.419776604096505,2791.7794505894194,275.1795376489431,1.8335959875126504,4.666216503436598,86.94920596470789,70.54227359818435,20.714432906626243,210.02988758357162,118.19326762240608,2161.451452255204,4.727410800425441,6.2559486901850665,50.77772709743988,79.61491300123282,1
2024-01-29 02:30:00,0.5193826183088999,58.620308742935094,2901.152976350972,580.8115654519436,4.069561715797819,5.056042607349873,32.54185963427139,39.426980877252305,11.318955247922645,230.66901328935296,73.02825018414227,797.5931716086878,3.8874868007463528,7.599510324080894,25.073543846206977,27.948227789880605,0
2024-01-02 02:50:00,0.5961184260306388,56.28336365298654,2938.0108946802416,796.6074203678703,3.0361394269637962,6.0424729471992915,31.029874714571754,34.2973429639659,19.513483716527276,234.85718591978141,55.80389688832893,1136.9206766013203,4.074858819026507,7.912904576146013,38.49180887380754,7.864699064425016,0
2024-02-04 10:55:00,0.568454442785421,58.901406412016215,2914.24607462604,616.6354298721011,4.477933035506612,6.042622416569477,47.963123055965724,48.948944118946656,17.385032968853267,239.1754662925709,77.59168631826265,946.6918960694277,4.050110561756682,8.270836055010605,35.48666577694666,21.222158549584528,0
2024-01-26 21:35:00,0.35425765363706707,57.46651432837595,2929.589366754589,546.9440521105915,3.85492955214087,7.377459491756632,38.68342677380556,43.36993901019396,19.590861827095274,233.22148589403207,71.92432791899607,1379.7043119777998,3.8688022156515305,6.543764990347872,32.83757099141435,17.855284080906426,0
2024-03-07 01:20:00,1.5889703739189458,44.72238372213027,2741.6513605509317,465.0982007944039,1.69264911700197,4.957414675809438,67.29840751442079,81.96830499329066,31.21544375542934,216.3981210900081,127.74039770804615,2728.156862167474,4.92840955552973,6.4695608432546,51.344898713380495,65.24510930988494,1
2024-03-01 22:45:00,0.8094589382493027,40.93043599165968,2826.101910535213,111.44155392343444,1.1109698388661284,3.1204261127352266,79.5771698796585,84.97419951108975,32.84265278323835,207.60137197869088,133.27521778310802,2089.084666706967,4.264759986973002,6.289639862930336,46.87249726309705,41.674278533188996,1
2024-02-01 15:55:00,0.7172917749758732,56.4386323501043,2932.342513418954,896.0455729228046,4.437979237773473,7.009752167052813,57.63434925710595,28.771656532642336,17.471616654849743,235.4599944269671,70.04849577502289,1273.7012956999984,3.5888766356216633,7.9203105974591095,38.12130732231996,13.504237835883995,0
2024-02-27 00:25:00,1.3326343491563217,48.3348732846911,2770.943479911483,411.6876995006774,2.0186686105052187,3.326187316203801,61.137500209089,62.424490211289644,32.00655227709796,203.34528713676863,116.55947274667885,1808.078026997517,4.4069581213892235,5.5916111272046205,50.99193604401631,62.82945851357471,1
2024-02-25 18:20:00,1.717877604293657,43.20669923684891,2788.238369055592,171.17598792886014,1.8191121505323833,4.219685346603194,85.48462111463436,80.11605911802303,27.546111619356388,201.87358963087115,106.93436217148957,2695.5374587696124,4.924461171330975,5.6549225974671815,54.19562868937005,35.443849696572514,1
2024-02-05 03:20:00,0.21230655159223472,53.0332312023766,2959.5076069596266,932.3449937406033,2.9640612476907036,5.715507592651944,45.24693334559694,49.35800290714786,12.541157913091077,235.2423122654129,58.70968114131477,1440.3779232952936,3.7716817987032334,6.824647689459673,38.494270614482275,27.26084606416432,0
2024-03-07 03:55:00,1.852785772053382,45.972168149729086,2771.8721576519915,407.30797884606744,1.602885322016041,4.755606495197676,86.55055106788899,67.257862991044,29.031508092189732,205.62327081837458,110.69575531553879,2325.5474474636094,4.7848575216241445,6.121658954836363,48.85021664773554,52.42940532710852,1
2024-01-13 16:05:00,0.7997346219502632,59.94849807061793,2966.9411875167148,891.4010626943206,2.87568515444568,6.598589500608519,57.05409521422598,40.42478481301579,12.322076489455632,232.0203216866449,60.68387799795467,671.1132252198627,4.077091490641019,7.655048742860803,28.75182868840279,28.046758820702067,0
2024-01-14 16:25:00,0.7387787881086731,53.718009977172876,2999.844622657285,906.4497846357074,3.467777418212055,7.946383183872727,43.73607676473057,50.495499449767806,11.236675566215636,239.15862804421417,73.44060211441357,993.0393442067291,3.570128209072784,8.20448044032725,28.53567891371091,9.549338373401264,0
2024-03-03 02:00:00,1.2641536055734555,49.6343593951519,2728.8321026216017,467.8533243609027,1.3978001364832373,4.101691380011509,63.34323388892629,71.91999581308175,35.337598798181354,200.05766031451137,140.55222156498752,2185.0483354385433,4.721587725436971,5.57134541375645,52.488689630236124,48.29077018185771,1
2024-02-27 21:35:00,1.0755410012930684,45.026804688090245,2898.68520209954,225.74542616391693,2.085250687191404,4.127924676059003,89.8863702238677,56.802675709289346,31.832240730063667,208.5921874686363,110.52603576274534,2623.1599738974955,4.433616236503955,6.004820603144001,53.24972237019562,82.4012267134557,1
2024-02-13 20:30:00,0.49407154167606926,52.9124925448167,2986.365851087629,536.4319102682153,2.534547306623874,7.370908563453781,33.14710894576055,33.566016841599925,11.694444705181082,237.3863677945935,87.1438280490652,1338.6510760194017,3.5003320934669135,6.828640550916065,33.83925753075712,25.355354452109086,0
2024-02-09 17:35:00,0.46635001882792393,53.709236601589765,2944.8735294362878,529.9905084597976,4.337196038839086,7.7374909403034575,31.743968498937328,34.19462776931321,13.824059825950922,226.11812839452205,78.75245536479548,1241.0714697577992,3.9907176143324454,7.9889638760221535,27.05233372981454,12.669958392330203,0
2024-02-12 05:05:00,0.24658874921197446,50.6102771143242,2939.4898248341156,718.7643476227729,3.1558464066315577,7.462407149979603,49.68711816155025,32.42230043639793,13.035271350983026,223.0246046853757,57.902288479671356,1335.4067015791632,3.9126946645373057,7.86439670291968,31.18994252799682,21.76584794007427,0
2024-02-18 00:55:00,0.5747351815504367,57.18599815095728,2965.0248843016857,693.0160762906871,3.4118551367296672,7.814615782494863,42.29336276921614,32.76279566906717,15.520944777045536,234.53885289576291,95.87602351225584,690.3899675685118,4.032939664047452,6.633461859980563,36.42421492150853,8.124473101958564,0
2024-01-12 22:10:00,0.6244382000197567,50.81591630386927,2949.6014545255457,808.0197521044513,4.445011119582538,6.3882677810437585,37.72225222705813,27.861126194193226,13.299796041779427,228.82892384012712,87.15413183667556,1303.7812487057695,4.073126164871122,7.43747570211999,27.02910861611167,10.307564481374966,0
2024-03-06 01:35:00,1.3892357678769494,44.76927449162404,2854.4054965756377,168.45737999917537,2.1463457712722587,4.90749060332516,76.9353301150614,60.10802030714036,29.82223112459777,208.00438629975667,112.34947041188695,2244.228284062674,4.497570170647403,5.721043901065404,54.05642025907479,60.60936971703579,1
2024-03-01 10:35:00,1.4928349129344083,42.32066854476962,2822.481798323035,387.3862444417729,1.6189693841390824,4.904566102099975,83.29013748848234,69.88159300006132,29.911650314477225,201.2163003059863,121.77911900436744,2964.8762291180874,4.5934172244135665,6.089765911524454,48.07342618582519,40.488285820439444,1
2024-02-23 14:40:00,1.529798300857614,40.778110486020644,2703.3557337238935,119.70491716049048,1.4417331493444392,4.840289304617972,70.70290432160138,71.90019042283785,29.78495172980684,212.43895228874223,131.23273630461202,2729.969171773571,4.887133745163041,5.719841697609166,48.130454502656065,61.986881653163096,1
2024-02-06 03:10:00,0.36156225458312463,59.975477616173606,2982.074902441129,974.3813275255168,2.9107984040199915,5.378850608232012,47.22733203807096,53.81567063240859,15.993274497654191,223.55969904304445,52.098830236992114,1097.4563708491805,3.64901772463798,8.142372296070967,42.58814319568434,8.023483336104338,0
2024-01-23 15:05:00,0.6362976858440832,59.110737569064796,2945.659206221622,792.2266910533533,2.8471446138663055,6.504854498835298,53.66795613984071,26.82771127482147,11.395261517013498,232.75186987844762,72.69549929221455,1052.6915924549648,4.010212936317957,8.321160247257382,34.810984450642835,28.511617261994484,0
2024-01-04 08:55:00,0.7620978435948549,54.92992429104532,2976.400145602784,565.860354432722,2.545219336963795,7.2355844229762525,52.57546399398474,32.77856719900345,15.502217114737853,238.20604571134083,83.65420214258617,661.4124512715156,3.7584337476321803,7.301689033275077,37.83941976305808,12.153054544355545,0
2024-02-27 05:55:00,1.347666053781906,41.40633813471127,2829.3026445733935,326.75316701182385,1.321255198863164,4.564323917868425,69.37350763501227,76.99601468985037,28.46293029574985,202.388432441308,113.02063606389673,2854.8037823061095,4.8636736339123905,5.9532424215415025,51.83877874214458,69.58065515682738,1
2024-03-09 12:10:00,1.9180586520174858,40.577562103236865,2785.7247715732647,281.4149989354451,1.1752142155104155,4.301746040774377,86.94401573999106,80.61002184101082,25.307628026847134,216.62388971295513,148.8065410897259,1748.9585136905193,4.697047491408041,6.283281744889837,52.44652497869008,71.9893579586801,1
2024-02-15 14:45:00,0.2025690547016622,56.71525577058221,2965.2368272803533,848.3287223376803,3.5554728998800376,5.765427646454507,30.60753543109834,34.63635590200253,15.893749379564703,223.53002857408228,82.74332975985834,1183.4828429221666,3.7412313854405994,6.758592130799443,26.61660683244974,24.18855876440582,0
2024-01-13 17:45:00,0.46942326075807556,55.6949183852001,2999.5073215843427,783.7532668710505,3.9841138450028417,6.445443057209518,54.34307334201819,46.85968643369214,16.394864843826056,239.7283586835901,85.9435473659683,1109.528088145315,4.161575538872108,7.894951531538792,34.51223841672682,20.04459248076164,0
2024-02-25 11:55:00,0.8674748013219477,43.486780885564066,2824.5204028527164,446.7432245231508,1.7730653917533659,3.120003363398876,71.87113848303787,55.99104701591396,27.70680679796407,217.2746934308266,111.62351038242959,2566.0308760266935,4.660547525170121,6.094160474015331,47.260032344103486,64.30218279811857,1
2024-01-15 02:10:00,0.7339480258177176,54.13516854378599,2986.44293453508,780.9355331252048,3.0710527480961325,6.368594246863092,36.03439503454814,35.943952224610925,14.873347056207265,239.1449392107362,87.9461413715738,1459.1454539822955,3.972482363313797,8.255447042907733,36.39942115215672,26.76789726666009,0
2024-02-22 00:00:00,1.8159395424119449,43.69305327018392,2850.2848921442405,303.93910922700866,1.236011106042877,4.852762860273549,63.45530212136223,75.54352522974263,27.241772102552474,206.39481471355757,145.45702043300767,2938.46975844445,4.776657186134085,6.262578236543213,48.85880983119213,62.76528942805515,1
2024-02-24 12:10:00,1.9560454220443495,47.04948819368362,2718.394851752297,236.26299521682944,2.048446927461272,4.340045362941689,87.45272089287997,58.100285251619226,20.847076521040158,217.79961885767366,136.91856336290851,2214.6105046702305,4.258580373097585,6.47884366919128,50.40501125869494,54.03737658613285,1
2024-02-18 00:25:00,0.48124011609287615,51.76504409089585,2937.4775296413495,624.7859701013083,3.7152782537333264,6.6593742571175945,31.82046059541721,44.554109848992525,16.1823833027981,221.36574228763664,96.64349104238957,1101.0989962469703,4.02918352117264,6.874843386500681,44.739723680705055,7.936292033880754,0
2024-02-16 14:15:00,0.6528095125208848,59.65382976358824,2905.425636548158,946.4595035825188,4.19225197309649,7.291716102990186,59.04401645935008,54.8693656801494,18.788233255099783,229.96360280948846,92.29993862670197,1465.0265456757015,3.6294434095596237,7.495784708039348,35.346810237709576,21.64072309791657,0
2024-01-04 08:00:00,0.2496792007550759,55.03204670074964,2972.044031384211,984.0599007637153,4.168201274114847,6.112599663264081,53.48605133415409,41.949128850062536,19.942728207366358,232.22236862228678,97.84889044349846,1355.4849934334118,4.162547422596209,6.898097502854763,36.528986707306885,28.652354314381377,0
2024-03-02 14:40:00,0.8669496717460952,42.8134185212017,2798.365761462705,437.39232227003356,1.8719201301313364,3.8465726239001348,89.12880316834091,60.76083101676004,33.25614961708945,207.55657792076707,129.2325014873742,2964.451225664994,4.634145231982654,5.991192695417579,46.53637494450106,73.24233565429883,1
2024-02-04 06:00:00,0.6157830762642005,57.91144965542072,2904.034575873237,526.3669917695411,3.817650057071776,6.101143281894489,55.066673800462446,33.94898039632838,12.55944495471413,226.9059048347746,68.4010581582732,844.5297648705944,3.9584825993800123,7.06671535590263,25.54074897262449,4.999294421205755,0
2024-02-09 02:35:00,0.4629996653686123,55.8002480231697,2950.1116549031244,808.2509909993018,3.833574727357097,7.838447531446585,40.70962762531573,36.72960363106945,10.415372705577052,228.60653489715983,80.0864193091372,1216.6061616522231,4.006809325535157,6.9631190451536575,33.6183343598185,17.432234685473688,0
2024-02-24 19:10:00,1.4618234451142804,40.2215086540805,2805.478038940609,153.92568085100186,1.276011968744233,4.299284754008799,69.17192493978824,83.3995502003198,30.639936194184834,217.65199694666904,119.41595322527483,2613.4700685079843,4.347078438751999,6.311308333184836,45.899817855654405,75.77337023019405,1
2024-02-29 17:00:00,1.3064406556231243,40.53049704926601,2788.612082148455,432.83757060366946,1.281910971844524,4.667471436711244,83.59365553545359,84.6429667905816,20.16850681768127,205.07175549808431,143.9266667340143,2468.5606037358007,4.320907884804876,6.291616842143187,52.64076705469493,87.42548665400524,1
2024-01-27 05:30:00,0.5783532183851261,54.402791708407854,2924.8125029042267,740.4344374589544,3.0526213933864064,6.761143098050075,48.95726591532488,52.81206604586737,16.96360902365184,223.99962915362087,55.32777176021185,1089.4287861319644,4.126008955945666,6.751141019611909,30.38305123342369,19.58278868578457,0
2024-02-06 10:50:00,0.37882501900814874,56.361120572029385,2980.1095576430816,718.0466486636961,4.29325828864227,6.79235959687265,59.29158405459424,27.21145346487048,19.495853910888513,228.97004398088038,70.44021722909626,1374.4289033662835,3.6577231917215114,7.754148893502381,31.62224755758308,16.339568534295168,0
2024-02-29 05:35:00,1.6176450712190378,42.52250181717406,2782.398929940271,338.85399183301956,1.3033241840358887,4.421155479291745,61.03787152858778,57.568258744134965,37.817957250233015,205.1524313808909,127.19036029452899,2034.2121795160297,4.5313886817554705,5.784671815130376,46.15956542147924,86.12998531018404,1
2024-03-03 06:00:00,1.1426873712633723,43.1933824343037,2745.489852731165,318.81327007207847,1.08291192845356,4.784002116582801,85.24891856376985,83.51810614672151,33.069764087340104,219.607466462332,136.9524067940302,1900.4876297627434,4.795497192234986,6.431064697307199,46.895095377596654,69.36734990113263,1
2024-01-25 14:25:00,0.2110150303995344,50.72515496337562,2965.0806243362986,936.4463100343214,4.088757238330109,6.051047838046483,52.28297712376049,42.9371783223267,19.00022013117666,220.77761084579024,53.58383782271918,639.7301950179319,3.7981767477738457,8.339618315016477,40.93614954051048,11.982211313858508,0
2024-02-21 05:25:00,1.9645130344161033,45.96733716073885,2751.567925323174,370.95009671275227,1.7986862522377918,3.020217353229693,84.43180037222461,73.6398414543517,36.52726392833354,202.6829984908969,137.8733281795823,2592.683394533198,4.907082445500937,6.326396458884405,49.63868082913774,48.21751598573249,1
2024-01-16 16:35:00,0.21353870702320835,53.42902643550882,2941.872592924189,610.6702259831601,2.779472824657781,7.680581945421658,30.96708339290906,51.45778319663168,12.459394444785136,237.00470506072412,85.10058737069485,1467.61918008153,4.101737498397034,8.12292286802283,34.960104619275484,3.2431464791906257,0
2024-01-11 12:00:00,0.2339513936880294,57.893230103611636,2986.7993422693894,754.4937419270846,3.6331821617940703,5.855319624262381,43.41147980784499,34.48583345221584,18.741799115808014,221.6325202381428,67.54426335741826,1242.645169687625,3.869680796042162,8.121313448250108,40.907395290176034,20.02043220065051,0
2024-02-12 02:05:00,0.47231195341103144,53.58522178802846,2908.4050232263803,748.0848497385398,4.4228002700541085,5.7646194853941495,54.421819707988966,44.522145498926335,18.656972300440266,229.81423873803547,96.98120811029476,1418.0210639588347,3.983327494556331,6.550072308613223,38.53611249682198,20.652898726894804,0
2024-03-05 05:10:00,1.9915910168811688,40.76252978088111,2788.1911487189145,176.5072067794925,1.5056272864662985,3.5466340243347427,72.5783338396641,65.97731805679257,20.62224525137288,209.09759088998462,113.47773068635871,2208.9134449017993,4.543543651236651,6.462147907953611,47.845949470318544,39.96801447255383,1
2024-01-20 00:55:00,0.6362111162084805,59.9660091205491,2919.956809753028,766.4254075739617,3.9803844933194856,7.816010661208682,46.00318121696101,45.254048751239985,12.605784062976781,239.960564506744,81.4451466279701,1393.8680463427947,3.9392778075369064,6.700718496408363,29.91520104855627,14.920888477553303,0
2024-01-05 22:15:00,0.760325010516743,53.55687389894374,2933.3601179164193,634.4645130039028,2.6902109180321334,7.198262587011678,56.56178039708087,36.77755816967313,15.495055916360442,228.38482187446627,54.13249719787085,1159.8110837891459,3.5027284741390576,7.542004019003332,29.647040327359385,19.043604162848656,0
2024-01-22 13:25:00,0.23073457784258797,51.921428486965546,2902.696987830053,681.6327528909981,3.7210922284150323,5.712319857885947,37.622591211840145,26.661326667893405,16.047147319960104,223.2182650036658,95.81283284412537,1052.8473305134735,3.7061397166319963,8.355631639774247,31.226286144075036,22.143373007768766,0
2024-02-07 07:10:00,0.3373923111801871,51.28248205645065,2905.650372072962,861.9152904254415,3.1519140883529833,5.675664908396437,46.28133488603322,44.980519209565415,16.1528678131505,220.11854580956052,61.8379706006157,892.6743414624639,3.9773819197754707,6.950114546718174,40.094225713344116,29.944889161264364,0
2024-02-26 01:15:00,1.9595925021331186,49.70211967578003,2701.727898529243,347.869853406934,1.4587372581295737,4.676762824799336,67.72602852141239,69.92654547152456,21.448943144602396,205.48453279565214,130.5799654590767,2636.629307952415,4.521045491328446,5.912945380660008,48.10015539284108,42.61194633968422,1
2024-03-02 04:05:00,0.962400429814233,43.95723587164451,2723.6442607295585,475.31098594925163,1.4824774296139376,3.896619290682972,60.4539779734788,57.05062337990035,32.40840572204712,217.01262903370656,111.7648069214203,2566.012654150126,4.793334679729133,5.592586309716012,51.30358925740853,37.72621403216638,1
2024-02-20 14:00:00,0.9600377109281213,47.430048958030184,2769.4691394486445,477.2069536058537,1.9375540965687172,3.5211283399736777,70.60127255763294,68.95871223409559,32.15990164656601,200.5684850874903,109.89920010703885,1734.419028220461,4.410213650777119,6.430767435527944,45.29870148314786,35.07295730148782,1
2024-01-04 09:40:00,0.4005463344901765,52.590982053821115,2946.7603514518446,786.9161587935882,3.742318517898368,6.8287747188517125,32.1331820264336,30.572424464885206,19.063696752396194,220.20365403648614,59.24292742186515,723.1643830873597,3.817998675747921,8.18855868526289,44.755355536541515,27.877061376857476,0
2024-01-10 15:55:00,0.6758857243980437,54.984418404349945,2904.1255160362957,995.390629983369,4.082704704257978,6.232381764942591,47.10164062182026,26.15214113728751,12.015385250392931,225.2920300638378,94.21073617985019,1113.2545559692549,3.889756461205283,6.600690243976664,35.325060256239226,12.90976516224208,0
2024-01-27 18:45:00,0.4683637808942733,50.469540392324014,2971.484807452674,862.5793829711627,3.1071082358181092,6.964581794371797,46.250055892138874,33.300243707922164,13.519232375752104,224.59912203248214,79.93344970763903,572.5496874350932,3.710288629314441,7.606677206613066,25.084524734964138,26.630072824988527,0
2024-02-09 23:50:00,0.6255943116655804,53.90116477294268,2993.5714546028535,946.4102600693395,2.885510126483477,6.215913163020805,56.98005132369579,44.83541203940938,12.452188918796612,230.83408351303294,82.79433636262158,1339.2624874776056,3.672670656266875,7.226843056695876,27.695096318026174,22.431519832503632,0
2024-01-30 20:40:00,0.4510178230572759,55.798342336703634,2997.9446124531314,973.9186774986017,2.6790378732900093,7.982706983919957,47.78653351639855,35.55043706436736,12.14882541195374,238.1447904968331,57.814293888151546,609.2047021061952,3.7187760247788493,7.441664958772747,27.420922660002088,4.80865204915711,0
2024-02-10 10:00:00,0.7917081869652172,50.847636602245636,2973.4058900969135,629.3348160541868,4.010729598650075,7.311012514167594,41.68248581118026,43.93948253217231,17.248859506861464,221.41851292746787,62.72456239325659,1459.0504600620875,3.547794126271174,8.449784628985062,33.502684692859134,27.877156360434256,0
2024-03-06 09:10:00,0.8984132822483878,43.58790362714027,2899.0933967737406,124.95763001785174,1.0749338882490789,4.6551942434563465,75.78737416732626,79.87654070175255,24.35110881259714,216.25149569380434,116.56693785916808,2027.801401667075,4.247335810649938,6.006505537142488,53.80299089911162,81.36254752399181,1
2024-02-13 14:50:00,0.6069095507534409,56.24735202122963,2929.3976589728804,731.393345786024,3.764961932213131,7.441641028598747,30.095665184724453,25.876776442632693,13.751948124120254,231.6216215410118,78.78015306866166,524.1149917685834,3.6472638920788487,6.775135469549173,25.154995115155955,14.182872296520394,0
2024-02-14 06:35:00,0.28224076552426886,55.41709024873919,2950.403940815819,627.6173239641863,3.6704876798352446,6.54927000964058,53.83576405339748,46.0295251762386,11.237699019473142,236.68580376575835,68.66963255852633,998.4351445946717,4.067225511727996,7.608750217991912,26.260631967175655,7.84750484844313,0
2024-01-23 04:00:00,0.4757688510397559,56.22693242619975,2933.122628942365,989.8794470080052,3.487556064585662,6.393545231031741,51.99599845638825,28.642998340764187,19.944984986776284,231.03262439335262,97.99143243068607,815.1973867028818,3.6164274453495677,7.359528558284194,30.731409578970677,8.44672814661532,0
2024-01-17 16:35:00,0.7732689148628407,52.56341728347258,2979.5890433233135,768.2825281394479,4.118426719152323,5.867403427901772,44.48939371192766,37.32549565438172,12.645450499983783,238.154302024961,76.15921424871422,1292.7476683008915,4.14960354665254,8.386233193569891,29.495358156540604,14.236620411442823,0
2024-01-22 12:15:00,0.2935109219308661,58.05944888714153,2993.309512227192,509.70318645145494,3.693344312078788,5.009716276558401,46.867103773695106,48.313923665224024,14.299883794363236,220.0889914274688,75.2292455984161,1114.4496323941958,4.051301920792064,7.767309251039021,35.05659666094627,23.165465647087224,0
2024-02-06 23:20:00,0.795553925560307,56.245575025120914,2922.290646428204,628.7736434293081,4.429786010070473,6.359773702299911,37.941395234587674,27.87941920295544,10.705193921455855,222.8680762510675,92.1706170491793,599.8838349954448,3.789262752503512,7.346815036270142,34.61877884952516,9.295425876936523,0
2024-01-27 06:35:00,0.23309395436107128,52.13371907354862,2994.143960858809,677.3012501638204,4.451801434085203,7.685282025987393,59.399416682268296,42.65093403721202,11.040538285925125,233.59152393518698,68.87915475252964,1081.1876571188222,4.035679330303155,7.328840612451399,44.32130410345026,2.0288568693095113,0
2024-02-26 22:25:00,1.1315477174044775,40.79925895803203,2802.181891846186,203.8159229868731,2.442928154281363,4.110112305031091,65.54458635577966,78.3570272857034,21.48034768399931,208.1846282504103,135.57890822094498,1967.063059988224,4.514787966450368,6.3583000348134195,51.67765187179868,49.317623755616935,1
2024-03-01 20:20:00,1.980184665506622,47.94274907068317,2821.5368742502546,493.4479366610586,1.2361458448970963,3.097854641646636,62.7614066807729,74.36898710045097,28.872200781647052,217.29296970634493,107.12002714172134,2715.3822018251835,4.627304676444484,6.01408808589595,54.908719577673125,50.14244351814086,1
